,Unnamed: 0,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
5278,62,3633575010W,55,40,124,229104,105802,319.6,319.6,55710,1,2,3,0,2,1,1,WIN
5280,64,3633575010W,49,24,104,204024,63690,166,166,53846,2,1,2,2,2,0,1,WIN
5282,66,3633575010W,55,41,146,316327,109092,348.8,348.8,64444,2,1,2,2,1,1,1,WIN
5284,68,3633575010W,53,28,102,185053,67694,223.6,223.6,51990,2,2,2,1,1,1,1,WIN
5286,70,3633575010W,58,40,131,369573,153162,167.2,167.2,72308,0,0,3,2,1,2,1,WIN
5288,72,3633575010W,51,47,130,286987,128796,119.4,119.4,63968,1,1,2,1,2,2,1,WIN
5290,74,3633575010W,28,19,89,156951,64087,227.6,227.6,43971,1,1,2,3,1,1,1,WIN
5292,76,3633575010W,41,34,119,276471,88226,216.2,216.2,58627,1,0,1,3,2,0,1,WIN
5294,78,3633575010W,39,32,113,278322,116170,224,224,59359,1,1,1,2,2,2,1,WIN
5296,80,3633575010W,46,30,132,357017,120058,130.6,130.6,66457,0,2,1,2,2,2,1,WIN
5298,82,3633575010W,45,43,87,374288,221226,239.8,239.8,74313,1,2,2,0,1,3,1,WIN
5300,84,3633575010W,36,29,91,213011,82738,219.2,219.2,53936,1,2,3,1,2,0,1,WIN
5302,86,3633575010W,52,28,143,247575,77749,243.6,243.6,55508,3,1,2,1,2,0,1,WIN
5304,88,3633575010W,36,15,113,264319,64772,176.2,176.2,59268,3,2,1,2,1,0,1,WIN
5306,90,3633575010W,45,43,117,413869,141521,272.8,272.8,75269,1,3,1,1,1,2,1,WIN
5308,92,3633575010W,40,33,73,229676,89113,245.4,245.4,52740,1,2,1,1,1,2,1,WIN
5310,94,3633575010W,37,28,93,192313,76848,174.8,174.8,51932,0,1,3,1,0,2,1,WIN
5312,96,3633575010W,76,71,150,795413,234894,207.6,207.6,106055,1,3,2,0,0,2,1,WIN
5314,98,3633575010W,49,37,125,291038,116495,195.8,195.8,62634,2,2,2,1,1,1,1,WIN
5316,100,3633575010W,56,70,94,538737,202645,93,93,85375,3,2,2,1,0,1,1,WIN
5318,102,3633575010W,38,40,79,219493,85836,192.6,192.6,53426,3,3,1,1,0,1,1,WIN
5320,104,3633575010W,48,46,123,480235,187991,258.6,258.6,79434,0,2,2,1,1,2,1,WIN
5322,106,3633575010W,36,14,104,148853,41337,191.2,191.2,39140,1,3,1,1,2,1,1,WIN
5324,108,3633575010W,52,43,118,363592,129493,221.4,221.4,67601,2,1,0,2,1,1,1,WIN
5326,110,3633575010W,45,30,114,184865,60511,330,330,44526,2,1,1,1,2,1,1,WIN
5328,112,3633575010W,62,46,153,405656,175046,235.2,235.2,76263,3,2,2,0,1,1,1,WIN
5330,114,3633575010W,62,69,125,629431,224956,220.4,220.4,88315,0,3,2,2,0,2,1,WIN
5332,116,3633575010W,44,33,109,239449,114678,254.2,254.2,57552,0,2,3,1,2,1,1,WIN
5334,118,3633575010W,26,19,60,223110,68216,216.4,216.4,52072,1,2,3,1,1,1,1,WIN
5336,120,3633575010W,50,41,122,253787,95711,317,317,60230,1,2,3,1,0,1,1,WIN
5338,122,3633575010W,44,29,108,261120,93000,172,172,61262,1,1,3,1,3,1,1,WIN
5340,124,3633575010W,49,38,125,219097,74779,96.2,96.2,53910,3,1,3,2,1,0,1,WIN
5342,126,3633575010W,68,58,140,421491,200062,263.6,263.6,82197,1,2,2,1,1,2,1,WIN
5344,128,3633575010W,61,53,160,597834,189708,188.2,188.2,89434,2,1,3,1,1,1,1,WIN
5346,130,3633575010W,65,66,155,436677,180732,175.8,175.8,79363,1,0,4,1,1,0,1,WIN
5348,132,3633575010W,28,24,71,159327,55524,219.6,219.6,45863,0,1,3,3,1,1,1,WIN
5350,134,3633575010W,39,47,89,215333,116069,181.4,181.4,54893,1,2,1,2,0,2,1,WIN
5352,136,3633575010W,42,38,89,284770,147312,152,152,64908,1,4,1,1,1,1,1,WIN
5354,138,3633575010W,36,23,80,204622,62854,250.8,250.8,48016,0,1,2,3,2,2,1,WIN
5356,140,3633575010W,44,38,103,320251,120481,322.6,322.6,63286,1,2,2,0,1,2,1,WIN
5358,142,3633575010W,54,43,151,304806,143004,219.6,219.6,64374,1,3,2,1,0,2,1,WIN
5360,144,3633575010W,59,37,125,512574,124827,175.4,175.4,78839,1,1,2,3,2,0,1,WIN
5362,146,3633575010W,45,27,104,212397,69512,91.4,91.4,53692,0,1,3,1,1,1,1,WIN
5364,148,3633575010W,40,28,83,161979,71508,279,279,45322,2,3,1,1,1,1,1,WIN
5366,150,3633575010W,44,27,123,193147,85729,186.8,186.8,47887,1,2,1,2,1,1,1,WIN
5368,152,3633575010W,52,39,120,274907,119862,174.8,174.8,62156,0,1,1,3,1,1,1,WIN
5370,154,3633575010W,22,17,47,130304,42052,256.6,256.6,37900,1,1,1,2,0,2,1,WIN
5372,156,3633575010W,49,48,139,339178,121953,161.2,161.2,66117,0,1,0,4,2,0,1,WIN
5374,158,3633575010W,41,29,107,201894,81288,197.2,197.2,52691,2,2,1,1,1,1,1,WIN
5376,160,3633575010W,25,19,81,158332,51019,236.8,236.8,42095,1,1,1,3,1,2,1,WIN
5378,162,3633575010W,72,68,171,729475,225283,201.8,201.8,94510,1,1,2,2,2,1,1,WIN
5380,164,3633575010W,49,43,126,425505,165016,146.2,146.2,76294,1,1,2,1,2,1,1,WIN
5382,166,3633575010W,59,41,149,289437,139832,175.2,175.2,64208,1,4,1,0,0,3,1,WIN
5384,168,3633575010W,43,35,115,224659,90000,189.4,189.4,58014,0,2,3,2,0,1,1,WIN
5386,170,3633575010W,31,19,98,175969,66539,95.4,95.4,45900,1,1,2,1,2,2,1,WIN
5388,172,3633575010W,60,43,147,347508,124520,282.6,282.6,68385,4,1,4,1,0,0,1,WIN
5390,174,3633575010W,52,47,119,377784,136842,258.4,258.4,67858,2,3,2,1,0,1,1,WIN
5392,176,3633575010W,64,66,129,374613,146623,270.2,270.2,72974,1,1,1,3,0,1,1,WIN
5394,0,3633649477W,76,77,179,892733,213952,246.6,246.6,104505,1,1,3,1,1,1,1,WIN
5396,2,3633649477W,53,48,100,225928,105927,220,220,55553,2,2,2,1,1,0,1,WIN
5398,4,3633649477W,43,37,101,315826,104371,246.6,246.6,65400,2,3,3,0,1,0,1,WIN
5400,6,3633649477W,59,45,92,299759,105783,206.6,206.6,64669,1,4,3,0,0,1,1,WIN
5402,8,3633649477W,31,19,74,163881,50956,189.4,189.4,44861,1,1,2,3,0,1,1,WIN
5404,10,3633649477W,47,40,120,275709,77762,325.4,325.4,58606,2,0,2,3,1,0,1,WIN
5406,12,3633649477W,76,72,165,560094,234653,192,192,93162,0,2,4,0,2,2,1,WIN
5408,14,3633649477W,69,59,143,377540,141927,191.2,191.2,78650,2,0,1,2,1,0,1,WIN
5410,16,3633649477W,77,51,160,391956,150705,231.4,231.4,77624,1,2,2,1,2,0,1,WIN
5412,18,3633649477W,52,39,153,303058,129211,207,207,65184,0,0,2,3,2,0,1,WIN
5414,20,3633649477W,55,39,137,367600,133180,195.4,195.4,70549,1,1,5,1,1,0,1,WIN
5416,22,3633649477W,51,46,113,388500,109097,256.2,256.2,72376,2,1,2,2,1,0,1,WIN
5418,24,3633649477W,45,38,104,285626,96389,123.6,123.6,59677,2,3,2,1,1,0,1,WIN
5420,26,3633649477W,44,54,104,347810,113438,297,297,61946,1,1,4,0,1,1,1,WIN
5422,28,3633649477W,35,38,65,204659,79043,259.8,259.8,48768,3,2,1,2,0,1,1,WIN
5424,30,3633649477W,43,34,86,300642,109642,253.2,253.2,63590,1,3,3,0,1,2,1,WIN
5426,32,3633649477W,47,50,87,298889,143066,289.8,289.8,63482,2,2,3,1,0,1,1,WIN
5428,34,3633649477W,64,67,151,603789,216380,160.8,160.8,93224,2,1,1,2,2,1,1,WIN
5430,36,3633649477W,39,35,70,331730,122973,235.4,235.4,67364,1,0,3,3,0,1,1,WIN
5432,38,3633649477W,56,48,111,426930,146833,256.6,256.6,76848,1,2,1,1,2,2,1,WIN
5434,40,3633649477W,48,25,117,309307,82851,138.6,138.6,61028,0,0,4,2,1,1,1,WIN
5436,42,3633649477W,45,44,100,334875,114222,200,200,63609,1,1,0,3,1,1,1,WIN
5438,44,3633649477W,43,20,135,174024,71441,163,163,47756,1,1,2,1,1,2,1,WIN
5440,46,3633649477W,64,61,140,621467,235134,189.2,189.2,91237,2,4,1,0,1,1,1,WIN
5442,48,3633649477W,45,20,121,177715,54683,282.2,282.2,47896,2,1,3,1,2,0,1,WIN
5444,50,3633649477W,57,48,153,366237,152816,245.2,245.2,67024,1,1,1,2,1,3,1,WIN
5446,52,3633649477W,31,24,67,193096,65579,251.4,251.4,50503,0,1,3,2,1,1,1,WIN
5448,54,3633649477W,56,48,114,428865,164409,217,217,73652,3,3,1,1,1,1,1,WIN
5450,56,3633649477W,59,67,111,381099,190640,264.4,264.4,74015,0,2,3,1,2,2,1,WIN
5452,58,3633649477W,66,52,180,599784,178420,247.6,247.6,85323,1,1,1,2,2,2,1,WIN
5454,60,3633649477W,45,37,90,245291,83075,269.2,269.2,56846,0,2,4,1,0,1,1,WIN
5456,62,3633649477W,28,16,66,98771,28765,185.8,185.8,33273,2,1,3,1,1,1,1,WIN
5458,64,3633649477W,66,60,183,421785,154538,244.2,244.2,72713,2,3,2,0,0,1,1,WIN
5460,66,3633649477W,48,44,121,382713,116077,161.8,161.8,67427,1,2,2,2,0,2,1,WIN
5462,68,3633649477W,26,3,80,99011,18710,175.8,175.8,31093,0,1,3,1,2,2,1,WIN
5464,70,3633649477W,48,67,106,573086,216452,209.6,209.6,80003,0,3,2,0,1,2,1,WIN
5466,72,3633649477W,28,15,58,104015,32656,237,237,35971,1,0,3,1,2,1,1,WIN
5468,74,3633649477W,37,23,102,131026,47385,189.4,189.4,40161,1,2,1,2,1,1,1,WIN
5470,76,3633649477W,50,44,148,341216,145767,186.8,186.8,67644,1,2,2,0,1,1,1,WIN
5472,78,3633649477W,50,34,124,386457,122126,133.6,133.6,70996,2,1,3,0,1,0,1,WIN
5474,80,3633649477W,51,39,105,273448,86538,161,161,58743,2,1,2,2,2,0,1,WIN
5476,82,3633649477W,55,41,137,329066,113851,311.6,311.6,68159,1,1,2,3,0,1,1,WIN
5478,84,3633649477W,49,35,116,387031,117547,271.8,271.8,67200,1,1,3,2,2,1,1,WIN
5480,86,3633649477W,63,56,180,582670,156966,205.2,205.2,85331,2,2,2,2,0,0,1,WIN
5482,88,3633649477W,57,53,147,403762,166153,253.8,253.8,78349,2,3,1,1,2,1,1,WIN
5484,90,3633649477W,29,37,70,320735,124523,232,232,61065,0,3,1,1,1,3,1,WIN
5486,92,3633649477W,30,15,70,121497,42801,323.6,323.6,40171,0,1,1,2,3,2,1,WIN
5488,94,3633649477W,61,58,142,542414,174335,207.4,207.4,87152,2,0,3,2,0,0,1,WIN
5490,96,3633649477W,50,31,121,225291,105059,187.6,187.6,59056,1,3,1,0,2,3,1,WIN
5492,98,3633649477W,50,34,117,274368,115557,238.4,238.4,61485,2,1,1,2,1,2,1,WIN
5494,100,3633649477W,38,40,124,228993,129514,238.6,238.6,59527,1,2,3,0,3,1,1,WIN
5496,102,3633649477W,34,20,73,241711,58048,237.6,237.6,54647,1,1,2,2,1,1,1,WIN
5498,104,3633649477W,21,14,52,135177,44188,262.8,262.8,40623,0,3,3,1,1,2,1,WIN
5500,106,3633649477W,56,51,121,403281,156924,160.4,160.4,72414,2,2,3,1,1,1,1,WIN
5502,108,3633649477W,37,17,88,171857,49638,287.4,287.4,44616,0,1,3,3,0,1,1,WIN
5504,110,3633649477W,51,37,117,306514,90856,198.6,198.6,62367,2,1,2,2,1,0,1,WIN
5506,112,3633649477W,53,41,132,351288,132049,154.2,154.2,66463,1,1,3,2,2,1,1,WIN
5508,114,3633649477W,45,32,100,219935,100483,175.6,175.6,55856,1,2,2,1,2,1,1,WIN
5510,116,3633649477W,41,31,111,185664,87967,292.6,292.6,48418,1,2,2,1,1,2,1,WIN
5512,118,3633649477W,54,45,125,339615,122252,344.4,344.4,66212,1,3,3,0,0,1,1,WIN
5514,120,3633649477W,54,36,129,314866,106882,217,217,65377,0,0,2,2,1,1,1,WIN
5516,122,3633649477W,35,25,104,210035,79195,148.4,148.4,51866,1,3,0,2,0,2,1,WIN
5518,124,3633649477W,37,29,94,204419,66546,141,141,52907,1,1,1,1,3,2,1,WIN
5520,126,3633649477W,23,16,77,183187,44516,98.6,98.6,47103,1,0,3,1,2,1,1,WIN
5522,128,3633649477W,65,45,158,402660,141366,208.4,208.4,79934,1,2,1,2,2,1,1,WIN
5524,130,3633649477W,42,25,112,240312,77511,326.2,326.2,58012,1,1,3,1,4,0,1,WIN
5526,132,3633649477W,50,41,98,232981,94179,264.6,264.6,57774,3,3,1,1,0,0,1,WIN
5528,134,3633649477W,39,25,75,154154,71790,324,324,46090,0,1,4,1,0,3,1,WIN
5530,136,3633649477W,52,37,118,262958,91463,203.6,203.6,58777,0,3,1,2,0,2,1,WIN
5532,138,3633649477W,65,43,127,412196,145270,173.6,173.6,76935,2,1,2,1,2,0,1,WIN
5534,140,3633649477W,47,49,102,357664,152345,147.8,147.8,72155,1,2,3,0,1,1,1,WIN
5536,142,3633649477W,72,46,166,376956,149159,179.8,179.8,75187,0,1,3,1,2,1,1,WIN
5538,144,3633649477W,39,25,87,192218,60333,185.8,185.8,48037,0,1,2,3,0,1,1,WIN
5540,146,3633649477W,47,29,112,158659,56254,246.6,246.6,46666,0,1,4,1,3,1,1,WIN
5542,148,3633649477W,46,33,130,202632,90314,314.4,314.4,54989,1,3,1,1,2,1,1,WIN
5544,150,3633649477W,55,35,142,363427,165224,307.8,307.8,72819,0,1,3,2,1,2,1,WIN
5546,152,3633649477W,47,37,126,195230,87773,192,192,51680,1,2,2,2,1,1,1,WIN
5548,154,3633649477W,35,23,97,176820,51166,216.2,216.2,45023,0,2,4,2,0,1,1,WIN
5550,156,3633649477W,73,57,141,516159,180202,200.2,200.2,83986,2,1,2,2,1,0,1,WIN
5552,158,3633649477W,43,24,110,176872,58234,184,184,47936,2,2,1,2,0,1,1,WIN
5554,160,3633649477W,42,34,128,255514,123337,180.6,180.6,61288,1,3,2,1,2,1,1,WIN
5556,162,3633649477W,64,48,156,337831,112401,212,212,69710,3,1,1,1,1,1,1,WIN
5558,164,3633649477W,54,35,111,379539,122419,191,191,69857,2,2,2,1,2,1,1,WIN
5560,166,3633649477W,44,33,121,302046,119849,227.2,227.2,62004,1,2,1,2,0,2,1,WIN
5562,168,3633649477W,54,46,134,391250,160645,241,241,67741,1,2,2,1,0,3,1,WIN
5564,170,3633649477W,38,24,114,208192,66699,162.4,162.4,50194,0,2,2,1,3,2,1,WIN
5566,172,3633649477W,29,17,62,137871,44196,218.4,218.4,40492,1,3,1,1,0,2,1,WIN
5568,0,3633735421W,38,18,90,138960,48643,289.4,289.4,41245,2,2,1,1,0,1,1,WIN
5570,2,3633735421W,69,63,153,420533,156404,288,288,74916,0,1,2,2,2,2,1,WIN
5572,4,3633735421W,41,52,113,265626,104974,160.8,160.8,58840,0,0,4,2,3,0,1,WIN
5574,6,3633735421W,70,41,182,331131,128181,246.2,246.2,66918,0,1,2,2,1,2,1,WIN
5576,8,3633735421W,48,23,110,197962,61113,156.4,156.4,49971,1,1,4,0,3,0,1,WIN
5578,10,3633735421W,69,65,160,411540,187195,172.6,172.6,79087,0,2,2,1,2,3,1,WIN
5580,12,3633735421W,76,77,179,892733,213952,199,199,104505,1,1,3,1,1,1,1,WIN
5582,14,3633735421W,57,43,120,273606,111440,212.6,212.6,60393,0,3,4,0,1,2,1,WIN
5584,16,3633735421W,53,45,151,222046,105627,131.2,131.2,57323,2,1,1,2,1,1,1,WIN
5586,18,3633735421W,70,65,183,557040,167791,172.8,172.8,84854,4,2,1,2,0,1,1,WIN
5588,20,3633735421W,52,27,128,167243,81411,200.6,200.6,48257,0,2,2,0,2,3,1,WIN
5590,22,3633735421W,57,56,109,421627,180190,203,203,76654,2,2,0,2,1,1,1,WIN
5592,24,3633735421W,55,56,139,328381,118971,191.4,191.4,65520,2,0,1,4,0,0,1,WIN
5594,26,3633735421W,44,40,114,244129,101544,126.2,126.2,57734,0,3,2,0,0,4,1,WIN
5596,28,3633735421W,50,58,111,299648,119391,171.6,171.6,64439,1,2,2,1,2,0,1,WIN
5598,30,3633735421W,58,42,118,212042,95172,205.8,205.8,54063,0,1,2,3,2,1,1,WIN
5600,32,3633735421W,52,49,151,359280,161279,186.6,186.6,70354,2,2,2,1,1,1,1,WIN
5602,34,3633735421W,60,58,161,358326,152782,281.8,281.8,74608,1,1,0,2,3,0,1,WIN
5604,36,3633735421W,29,16,73,102055,31624,158.8,158.8,31447,2,0,4,1,2,0,1,WIN
5606,38,3633735421W,50,33,100,296283,106174,119.8,119.8,61788,0,2,2,2,0,3,1,WIN
5608,40,3633735421W,84,68,190,856760,260777,247,247,101252,2,1,3,0,0,1,1,WIN
5610,42,3633735421W,47,36,132,214544,77145,199.4,199.4,54023,1,0,2,4,1,0,1,WIN
5612,44,3633735421W,47,28,102,172695,77270,230.4,230.4,47844,0,3,2,1,1,1,1,WIN
5614,46,3633735421W,46,47,125,360225,135221,274.8,274.8,64636,4,3,1,1,0,1,1,WIN
5616,48,3633735421W,48,51,129,309517,139077,198.2,198.2,63536,0,3,1,1,0,3,1,WIN
5618,50,3633735421W,36,36,103,299422,97119,184.6,184.6,59824,0,2,3,1,2,2,1,WIN
5620,52,3633735421W,58,43,146,375999,131250,125,125,66620,0,1,4,2,1,1,1,WIN
5622,54,3633735421W,80,65,195,671600,227343,127.6,127.6,89959,3,3,2,0,0,1,1,WIN
5624,56,3633735421W,69,45,177,497517,242575,198.6,198.6,81035,1,3,3,0,1,1,1,WIN
5626,58,3633735421W,50,40,139,312396,116651,207.2,207.2,64166,1,1,3,1,2,1,1,WIN
5628,60,3633735421W,81,74,189,527286,210630,118.8,118.8,88270,1,2,2,3,1,0,1,WIN
5630,62,3633735421W,65,32,168,280979,90256,242.4,242.4,61323,1,2,2,2,3,0,1,WIN
5632,64,3633735421W,74,53,191,324629,126080,127.2,127.2,66542,2,2,1,2,0,1,1,WIN
5634,66,3633735421W,51,32,114,209534,85516,143.2,143.2,53217,1,1,1,2,2,1,1,WIN
5636,68,3633735421W,58,60,107,364230,158958,264.8,264.8,69806,2,2,2,2,0,0,1,WIN
5638,70,3633735421W,71,66,145,423831,240394,216.8,216.8,85735,0,3,2,0,1,3,1,WIN
5640,72,3633735421W,52,42,109,311225,123238,158.2,158.2,65264,1,1,3,1,1,2,1,WIN
5642,74,3633735421W,59,51,133,347937,135132,288,288,69114,2,1,1,3,1,0,1,WIN
5644,76,3633735421W,58,36,165,271664,121572,324.2,324.2,61830,1,3,1,1,1,2,1,WIN
5646,78,3633735421W,47,33,115,209819,82486,275,275,49853,0,4,1,0,1,1,1,WIN
5648,80,3633735421W,42,31,106,281844,113777,241.6,241.6,61180,0,1,1,3,1,1,1,WIN
5650,82,3633735421W,74,74,184,528343,195351,118.2,118.2,85631,0,3,2,1,1,2,1,WIN
5652,84,3633735421W,46,21,133,255638,76666,229.2,229.2,54785,0,1,3,2,2,1,1,WIN
5654,86,3633735421W,67,54,171,395332,174624,134.2,134.2,70728,0,1,2,1,2,2,1,WIN
5656,88,3633735421W,37,28,106,181189,59780,237.6,237.6,46883,0,2,4,0,1,1,1,WIN
5658,90,3633735421W,48,33,125,229856,89044,208.6,208.6,56426,1,3,1,1,1,2,1,WIN
5660,92,3633735421W,54,30,164,325123,108118,133.8,133.8,65545,0,1,3,1,2,1,1,WIN
5662,94,3633735421W,44,28,93,196770,77713,282.2,282.2,50396,2,2,2,1,2,1,1,WIN
5664,96,3633735421W,41,69,76,389582,158938,178.6,178.6,70348,1,3,3,0,0,1,1,WIN
5666,98,3633735421W,56,47,137,343257,132669,192.4,192.4,64023,1,3,2,1,1,2,1,WIN
5668,100,3633735421W,56,51,106,312656,130149,168,168,65523,3,2,3,1,0,0,1,WIN
5670,102,3633735421W,49,35,133,246342,98304,201,201,56432,1,4,1,1,1,2,1,WIN
5672,104,3633735421W,60,65,114,532488,217411,203.8,203.8,85133,0,3,3,0,2,1,1,WIN
5674,106,3633735421W,42,33,107,207023,78010,246,246,53193,1,1,4,0,3,0,1,WIN
5676,108,3633735421W,57,42,135,355693,151932,351,351,69176,1,3,1,1,1,2,1,WIN
5678,110,3633735421W,32,22,96,168574,63992,212.6,212.6,46634,0,1,2,1,3,2,1,WIN
5680,112,3633735421W,49,48,114,419892,144066,181.6,181.6,72712,1,2,2,1,1,1,1,WIN
5682,114,3633735421W,44,46,89,205986,93396,196.4,196.4,55817,3,1,3,1,0,0,1,WIN
5684,116,3633735421W,40,23,115,175484,55570,156,156,46071,1,0,4,1,0,1,1,WIN
5686,118,3633735421W,39,53,96,267821,129884,234.6,234.6,62505,0,3,1,1,0,3,1,WIN
5688,120,3633735421W,49,31,121,228357,83482,161.8,161.8,54613,0,2,3,1,2,2,1,WIN
5690,122,3633735421W,50,41,121,282575,110439,214.8,214.8,63419,4,3,1,0,1,1,1,WIN
5692,124,3633735421W,37,37,86,180684,80242,258.4,258.4,50773,1,1,4,1,1,1,1,WIN
5694,126,3633735421W,55,47,145,351920,124952,216.8,216.8,68139,1,2,1,2,0,2,1,WIN
5696,128,3633735421W,56,36,143,278600,134471,186.4,186.4,61170,1,3,0,2,1,2,1,WIN
5698,130,3633735421W,56,33,123,263006,98627,126.8,126.8,59199,1,1,3,1,0,1,1,WIN
5700,132,3633735421W,61,44,143,283283,113604,250.8,250.8,62012,2,2,1,2,0,2,1,WIN
5702,134,3633735421W,49,38,131,212340,85098,276.6,276.6,54384,1,2,2,0,2,1,1,WIN
5704,136,3633735421W,38,40,87,247263,124775,161.4,161.4,52779,1,3,2,0,1,3,1,WIN
5706,138,3633735421W,76,71,145,427235,189655,220.4,220.4,83387,2,3,1,1,1,1,1,WIN
5708,140,3633735421W,55,41,124,316607,130765,244.6,244.6,67485,0,1,2,2,1,2,1,WIN
5710,142,3633735421W,48,30,125,228715,84470,198.6,198.6,55097,0,0,4,1,2,1,1,WIN
5712,144,3633735421W,34,19,60,207091,73653,204.2,204.2,51385,2,2,1,2,0,1,1,WIN
5714,146,3633735421W,61,57,145,377910,141271,359.2,359.2,75860,2,0,2,3,1,0,1,WIN
5716,148,3633735421W,62,67,128,411753,168148,148.8,148.8,69385,0,2,2,1,3,2,1,WIN
5718,150,3633735421W,52,28,137,247336,85789,232.4,232.4,58670,1,0,3,2,2,1,1,WIN
5720,152,3633735421W,32,21,81,262925,80860,165.6,165.6,54327,0,0,4,2,1,1,1,WIN
5722,154,3633735421W,37,39,91,213023,92463,159.2,159.2,51597,2,1,1,3,1,1,1,WIN
5724,156,3633735421W,47,35,96,193571,84990,170.2,170.2,51114,0,1,3,1,2,1,1,WIN
5726,158,3633735421W,48,28,104,200468,71821,223.4,223.4,53649,1,0,4,2,2,0,1,WIN
5728,160,3633735421W,47,43,94,271423,108299,183.6,183.6,58810,1,2,2,1,0,2,1,WIN
5730,162,3633735421W,73,47,148,391798,149996,195.4,195.4,76030,1,1,2,2,1,0,1,WIN
5732,164,3633735421W,47,30,116,233778,95433,279.4,279.4,56233,1,3,2,0,2,2,1,WIN
5734,166,3633735421W,62,45,112,304707,124018,162.8,162.8,65996,0,2,1,2,0,2,1,WIN
5736,0,3633829777W,38,31,105,278471,84926,270.8,270.8,58167,0,1,1,3,1,1,1,WIN
5738,2,3633829777W,58,45,122,394412,139836,230.6,230.6,72517,0,2,2,1,1,2,1,WIN
5740,4,3633829777W,55,44,144,557353,152462,237,237,85640,0,2,3,0,1,2,1,WIN
5742,6,3633829777W,38,18,90,138960,48643,185.6,185.6,41245,2,2,1,1,0,1,1,WIN
5744,8,3633829777W,57,42,183,360058,135013,207,207,69144,1,1,3,1,1,2,1,WIN
5746,10,3633829777W,49,41,118,363791,126503,144.6,144.6,68952,1,3,1,2,1,1,1,WIN
5748,12,3633829777W,59,45,142,427712,149953,165.6,165.6,74210,1,2,2,2,1,1,1,WIN
5750,14,3633829777W,43,23,118,194380,67617,175.8,175.8,50807,0,0,3,2,3,0,1,WIN
5752,16,3633829777W,54,37,155,310615,103324,221.4,221.4,63391,1,1,2,2,2,0,1,WIN
5754,18,3633829777W,32,17,71,172924,55050,143.8,143.8,49216,1,3,3,1,0,1,1,WIN
5756,20,3633829777W,75,66,148,600397,188645,172.4,172.4,85630,0,1,4,1,1,2,1,WIN
5758,22,3633829777W,39,34,113,264421,107118,280.2,280.2,61664,1,2,2,1,3,1,1,WIN
5760,24,3633829777W,51,36,100,292857,110947,175.2,175.2,65797,2,2,2,1,2,1,1,WIN
5762,26,3633829777W,39,28,106,214039,67577,192.6,192.6,53299,1,0,3,3,1,0,1,WIN
5764,28,3633829777W,35,31,72,214540,78924,218.6,218.6,53563,1,2,2,1,1,1,1,WIN
5766,30,3633829777W,44,35,89,346937,134820,262.8,262.8,72078,1,1,2,3,1,1,1,WIN
5768,32,3633829777W,49,43,108,403353,149681,122,122,70494,3,3,1,0,0,2,1,WIN
5770,34,3633829777W,36,40,94,293212,122754,164.4,164.4,61621,0,2,2,1,2,2,1,WIN
5772,36,3633829777W,21,23,43,182088,80092,211.2,211.2,49768,1,1,3,1,0,2,1,WIN
5774,38,3633829777W,63,41,154,309288,102209,196.8,196.8,68256,3,1,3,1,0,0,1,WIN
5776,40,3633829777W,43,41,87,287006,102497,262.4,262.4,61566,1,2,3,1,2,0,1,WIN
5778,42,3633829777W,47,43,130,402377,126513,119,119,71184,0,1,3,1,2,1,1,WIN
5780,44,3633829777W,40,30,103,219957,81799,187.2,187.2,54275,2,2,1,1,0,1,1,WIN
5782,46,3633829777W,26,27,59,304827,75537,236.2,236.2,59670,2,1,3,2,1,0,1,WIN
5784,48,3633829777W,37,33,101,326613,137749,275,275,66112,1,3,2,0,2,2,1,WIN
5786,50,3633829777W,41,31,85,253607,86171,310,310,58290,1,1,2,2,1,1,1,WIN
5788,52,3633829777W,46,35,114,264543,95801,167,167,60323,0,3,1,1,1,2,1,WIN
5790,54,3633829777W,64,47,116,605769,225290,169.4,169.4,87491,1,2,3,0,2,2,1,WIN
5792,56,3633829777W,53,45,133,344789,112635,301.8,301.8,65804,1,0,3,2,1,0,1,WIN
5794,58,3633829777W,30,26,77,178929,73277,135.6,135.6,47216,0,1,3,1,1,2,1,WIN
5796,60,3633829777W,42,34,103,204984,91502,149.8,149.8,53743,1,2,1,2,2,1,1,WIN
5798,62,3633829777W,44,37,103,297520,97687,210.8,210.8,62858,0,0,4,2,1,1,1,WIN
5800,64,3633829777W,66,64,154,502065,212677,163,163,82637,1,3,1,1,1,2,1,WIN
5802,66,3633829777W,24,9,74,107962,23590,173,173,34073,1,0,5,0,3,1,1,WIN
5804,68,3633829777W,41,40,118,237736,89530,169.4,169.4,57260,0,1,4,2,0,2,1,WIN
5806,70,3633829777W,50,42,129,298823,132541,246,246,67613,1,1,3,1,0,2,1,WIN
5808,72,3633829777W,63,46,106,320370,127136,176.4,176.4,69236,1,2,3,0,0,2,1,WIN
5810,74,3633829777W,42,31,89,177452,60638,154.8,154.8,47956,2,1,2,3,0,0,1,WIN
5812,76,3633829777W,68,58,159,642587,186060,170.6,170.6,92218,0,1,3,1,1,0,1,WIN
5814,78,3633829777W,58,66,151,406284,223134,340.6,340.6,79197,1,2,3,1,1,2,1,WIN
5816,80,3633829777W,64,48,152,714067,192508,208.6,208.6,95770,0,0,4,1,1,1,1,WIN
